Date,VIX_Close,GSPC_Close
2004-03-09,16.600000381469727,1140.5799560546875
2004-03-10,18.670000076293945,1123.8900146484375
2004-03-11,20.670000076293945,1106.780029296875
2004-03-12,18.299999237060547,1120.5699462890625
2004-03-15,21.1299991607666,1104.489990234375
2004-03-16,20.34000015258789,1110.699951171875
2004-03-17,18.110000610351562,1123.75
2004-03-18,18.530000686645508,1122.3199462890625
2004-03-19,19.149999618530273,1109.780029296875
2004-03-22,21.579999923706055,1095.4000244140625
2004-03-23,20.670000076293945,1093.949951171875
2004-03-24,19.809999465942383,1091.3299560546875
2004-03-25,17.8799991607666,1109.18994140625
2004-03-26,17.329999923706055,1108.06005859375
2004-03-29,16.5,1122.469970703125
2004-03-30,16.280000686645508,1127.0
2004-03-31,16.739999771118164,1126.2099609375
2004-04-01,16.649999618530273,1132.1700439453125
2004-04-02,15.640000343322754,1141.81005859375
2004-04-05,14.970000267028809,1150.5699462890625
2004-04-06,15.319999694824219,1148.1600341796875
2004-04-07,15.760000228881836,1140.530029296875
2004-04-08,16.260000228881836,1139.3199462890625
2004-04-12,15.279999732971191,1145.199951171875
2004-04-13,17.260000228881836,1129.43994140625
2004-04-14,15.619999885559082,1128.1700439453125
2004-04-15,15.739999771118164,1128.8399658203125
2004-04-16,14.9399995803833,1134.6099853515625
2004-04-19,15.420000076293945,1135.8199462890625
2004-04-20,16.670000076293945,1118.1500244140625
2004-04-21,15.600000381469727,1124.0899658203125
2004-04-22,14.609999656677246,1139.9300537109375
2004-04-23,14.010000228881836,1140.5999755859375
2004-04-26,14.770000457763672,1135.530029296875
2004-04-27,15.069999694824219,1138.1099853515625
2004-04-28,16.290000915527344,1122.4100341796875
2004-04-29,16.600000381469727,1113.8900146484375
2004-04-30,17.190000534057617,1107.300048828125
2004-05-03,16.6200008392334,1117.489990234375
2004-05-04,16.549999237060547,1119.550048828125
2004-05-05,15.770000457763672,1121.530029296875
2004-05-06,17.049999237060547,1113.989990234375
2004-05-07,18.1299991607666,1098.699951171875
2004-05-10,19.770000457763672,1087.1199951171875
2004-05-11,18.56999969482422,1095.449951171875
2004-05-12,18.139999389648438,1097.280029296875
2004-05-13,18.860000610351562,1096.43994140625
2004-05-14,18.469999313354492,1095.699951171875
2004-05-17,19.959999084472656,1084.0999755859375
2004-05-18,19.329999923706055,1091.489990234375
2004-05-19,18.93000030517578,1088.6800537109375
2004-05-20,18.670000076293945,1089.18994140625
2004-05-21,18.489999771118164,1093.56005859375
2004-05-24,18.079999923706055,1095.4100341796875
2004-05-25,15.960000038146973,1113.050048828125
2004-05-26,15.970000267028809,1114.93994140625
2004-05-27,15.279999732971191,1121.280029296875
2004-05-28,15.5,1120.6800537109375
2004-06-01,16.299999237060547,1121.199951171875
2004-06-02,16.079999923706055,1124.989990234375
2004-06-03,17.030000686645508,1116.6400146484375
2004-06-04,16.780000686645508,1122.5
2004-06-07,15.390000343322754,1140.4200439453125
2004-06-08,15.010000228881836,1142.1800537109375
2004-06-09,15.390000343322754,1131.3299560546875
2004-06-10,15.039999961853027,1136.469970703125
2004-06-14,16.06999969482422,1125.2900390625
2004-06-15,15.050000190734863,1132.010009765625
2004-06-16,14.789999961853027,1133.56005859375
2004-06-17,15.149999618530273,1132.050048828125
2004-06-18,14.989999771118164,1135.02001953125
2004-06-21,15.260000228881836,1130.300048828125
2004-06-22,14.3100004196167,1134.4100341796875
2004-06-23,13.979999542236328,1144.06005859375
2004-06-24,14.8100004196167,1140.6500244140625
2004-06-25,15.1899995803833,1134.4300537109375
2004-06-28,16.06999969482422,1133.3499755859375
2004-06-29,15.470000267028809,1136.199951171875
2004-06-30,14.34000015258789,1140.8399658203125
2004-07-01,15.199999809265137,1128.93994140625
2004-07-02,15.079999923706055,1125.3800048828125
2004-07-06,16.25,1116.2099609375
2004-07-07,15.8100004196167,1118.3299560546875
2004-07-08,16.200000762939453,1109.1099853515625
2004-07-09,15.779999732971191,1112.81005859375
2004-07-12,14.960000038146973,1114.3499755859375
2004-07-13,14.460000038146973,1115.1400146484375
2004-07-14,13.760000228881836,1111.469970703125
2004-07-15,14.710000038146973,1106.68994140625
2004-07-16,14.34000015258789,1101.3900146484375
2004-07-19,15.170000076293945,1100.9000244140625
2004-07-20,14.170000076293945,1108.6700439453125
2004-07-21,16.40999984741211,1093.8800048828125
2004-07-22,15.75,1096.8399658203125
2004-07-23,16.5,1086.199951171875
2004-07-26,17.299999237060547,1084.0699462890625
2004-07-27,16.549999237060547,1094.8299560546875
2004-07-28,16.149999618530273,1095.4200439453125
2004-07-29,15.680000305175781,1100.4300537109375
2004-07-30,15.319999694824219,1101.719970703125
2004-08-02,15.369999885559082,1106.6199951171875
2004-08-03,16.030000686645508,1099.68994140625
2004-08-04,16.209999084472656,1098.6300048828125
2004-08-05,18.31999969482422,1080.699951171875
2004-08-06,19.34000015258789,1063.969970703125
2004-08-09,18.889999389648438,1065.219970703125
2004-08-10,17.469999313354492,1079.0400390625
2004-08-11,18.040000915527344,1075.7900390625
2004-08-12,19.079999923706055,1063.22998046875
2004-08-13,17.979999542236328,1064.800048828125
2004-08-16,17.56999969482422,1079.3399658203125
2004-08-17,17.020000457763672,1081.7099609375
2004-08-18,16.229999542236328,1095.1700439453125
2004-08-19,16.959999084472656,1091.22998046875
2004-08-20,16.0,1098.3499755859375
2004-08-23,15.880000114440918,1095.6800537109375
2004-08-24,15.329999923706055,1096.18994140625
2004-08-25,14.979999542236328,1104.9599609375
2004-08-26,14.90999984741211,1105.0899658203125
2004-08-27,14.710000038146973,1107.77001953125
2004-08-30,15.4399995803833,1099.1500244140625
2004-08-31,15.289999961853027,1104.239990234375
2004-09-01,14.90999984741211,1105.9100341796875
2004-09-02,14.279999732971191,1118.31005859375
2004-09-03,13.90999984741211,1113.6300048828125
2004-09-07,14.069999694824219,1121.300048828125
2004-09-08,14.0600004196167,1116.27001953125
2004-09-09,14.010000228881836,1118.3800048828125
2004-09-10,13.760000228881836,1123.9200439453125
2004-09-13,13.170000076293945,1125.8199462890625
2004-09-14,13.5600004196167,1128.3299560546875
2004-09-15,14.640000343322754,1120.3699951171875
2004-09-16,14.390000343322754,1123.5
2004-09-17,14.029999732971191,1128.550048828125
2004-09-20,14.430000305175781,1122.199951171875
2004-09-21,13.65999984741211,1129.300048828125
2004-09-22,14.739999771118164,1113.56005859375
2004-09-23,14.800000190734863,1108.3599853515625
2004-09-24,14.279999732971191,1110.1099853515625
2004-09-27,14.619999885559082,1103.52001953125
2004-09-28,13.829999923706055,1110.06005859375
2004-09-29,13.210000038146973,1114.800048828125
2004-09-30,13.34000015258789,1114.5799560546875
2004-10-01,12.75,1131.5
2004-10-04,13.40999984741211,1135.1700439453125
2004-10-05,13.949999809265137,1134.47998046875
2004-10-06,13.279999732971191,1142.050048828125
2004-10-07,14.5,1130.6500244140625
2004-10-08,15.050000190734863,1122.1400146484375
2004-10-11,14.710000038146973,1124.3900146484375
2004-10-12,15.050000190734863,1121.8399658203125
2004-10-13,15.420000076293945,1113.6500244140625
2004-10-14,16.43000030517578,1103.2900390625
2004-10-15,15.039999961853027,1108.199951171875
2004-10-18,14.710000038146973,1114.02001953125
2004-10-19,15.130000114440918,1103.22998046875
2004-10-20,14.850000381469727,1103.6600341796875
2004-10-21,14.539999961853027,1106.489990234375
2004-10-22,15.279999732971191,1095.739990234375
2004-10-25,16.579999923706055,1094.800048828125
2004-10-26,16.389999389648438,1111.0899658203125
2004-10-27,15.720000267028809,1125.4000244140625
2004-10-28,15.390000343322754,1127.43994140625
2004-10-29,16.270000457763672,1130.199951171875
2004-11-01,16.270000457763672,1130.510009765625
2004-11-02,16.18000030517578,1130.56005859375
2004-11-03,14.039999961853027,1143.199951171875
2004-11-04,13.970000267028809,1161.6700439453125
2004-11-05,13.84000015258789,1166.1700439453125
2004-11-08,13.800000190734863,1164.8900146484375
2004-11-09,13.609999656677246,1164.0799560546875
2004-11-10,13.079999923706055,1162.9100341796875
2004-11-11,13.039999961853027,1173.47998046875
2004-11-12,13.329999923706055,1184.1700439453125
2004-11-15,13.380000114440918,1183.81005859375
2004-11-16,13.210000038146973,1175.4300537109375
2004-11-17,13.210000038146973,1181.93994140625
2004-11-18,12.979999542236328,1183.550048828125
2004-11-19,13.5,1170.3399658203125
2004-11-22,12.970000267028809,1177.239990234375
2004-11-23,12.670000076293945,1176.93994140625
2004-11-24,12.720000267028809,1181.760009765625
2004-11-26,12.779999732971191,1182.6500244140625
2004-11-29,13.300000190734863,1178.5699462890625
2004-11-30,13.239999771118164,1173.8199462890625
2004-12-01,12.970000267028809,1191.3699951171875
2004-12-02,12.979999542236328,1190.3299560546875
2004-12-03,12.960000038146973,1191.1700439453125
2004-12-06,13.1899995803833,1190.25
2004-12-07,13.670000076293945,1177.0699462890625
2004-12-08,13.1899995803833,1182.81005859375
2004-12-09,12.880000114440918,1189.239990234375
2004-12-10,12.760000228881836,1188.0
2004-12-13,12.539999961853027,1198.6800537109375
2004-12-14,12.729999542236328,1203.3800048828125
2004-12-15,12.350000381469727,1205.719970703125
2004-12-16,12.270000457763672,1203.2099609375
2004-12-17,11.949999809265137,1194.199951171875
2004-12-20,11.829999923706055,1194.6500244140625
2004-12-21,11.550000190734863,1205.449951171875
2004-12-22,11.449999809265137,1209.5699462890625
2004-12-23,11.229999542236328,1210.1300048828125
2004-12-27,12.140000343322754,1204.9200439453125
2004-12-28,12.0,1213.5400390625
2004-12-29,11.619999885559082,1213.449951171875
2004-12-30,12.5600004196167,1213.550048828125
2004-12-31,13.289999961853027,1211.9200439453125
2005-01-03,14.079999923706055,1202.0799560546875
2005-01-04,13.979999542236328,1188.050048828125
2005-01-05,14.09000015258789,1183.739990234375
2005-01-06,13.579999923706055,1187.8900146484375
2005-01-07,13.489999771118164,1186.18994140625
2005-01-10,13.229999542236328,1190.25
2005-01-11,13.1899995803833,1182.989990234375
2005-01-12,12.5600004196167,1187.699951171875
2005-01-13,12.84000015258789,1177.449951171875
2005-01-14,12.430000305175781,1184.52001953125
2005-01-18,12.470000267028809,1195.97998046875
2005-01-19,13.180000305175781,1184.6300048828125
2005-01-20,13.829999923706055,1175.4100341796875
2005-01-21,14.359999656677246,1167.8699951171875
2005-01-24,14.649999618530273,1163.75
2005-01-25,14.0600004196167,1168.4100341796875
2005-01-26,13.4399995803833,1174.0699462890625
2005-01-27,13.239999771118164,1174.550048828125
2005-01-28,13.239999771118164,1171.3599853515625
2005-01-31,12.819999694824219,1181.27001953125
2005-02-01,12.029999732971191,1189.4100341796875
2005-02-02,11.65999984741211,1193.18994140625
2005-02-03,11.789999961853027,1189.8900146484375
2005-02-04,11.210000038146973,1203.030029296875
2005-02-07,11.729999542236328,1201.719970703125
2005-02-08,11.600000381469727,1202.300048828125
2005-02-09,12.0,1191.989990234375
2005-02-10,11.510000228881836,1197.010009765625
2005-02-11,11.430000305175781,1205.300048828125
2005-02-14,11.520000457763672,1206.1400146484375
2005-02-15,11.270000457763672,1210.1199951171875
2005-02-16,11.100000381469727,1210.3399658203125
2005-02-17,11.770000457763672,1200.75
2005-02-18,11.180000305175781,1201.5899658203125
2005-02-22,13.140000343322754,1184.1600341796875
2005-02-23,12.390000343322754,1190.800048828125
2005-02-24,11.569999694824219,1200.199951171875
2005-02-25,11.489999771118164,1211.3699951171875
2005-02-28,12.079999923706055,1203.5999755859375
2005-03-01,12.039999961853027,1210.4100341796875
2005-03-02,12.5,1210.0799560546875
2005-03-03,12.930000305175781,1210.469970703125
2005-03-04,11.9399995803833,1222.1199951171875
2005-03-07,12.260000228881836,1225.31005859375
2005-03-08,12.399999618530273,1219.4300537109375
2005-03-09,12.699999809265137,1207.010009765625
2005-03-10,12.489999771118164,1209.25
2005-03-11,12.800000190734863,1200.0799560546875
2005-03-14,12.390000343322754,1206.8299560546875
2005-03-15,13.149999618530273,1197.75
2005-03-16,13.489999771118164,1188.0699462890625
2005-03-17,13.289999961853027,1190.2099609375
2005-03-18,13.140000343322754,1189.6500244140625
2005-03-21,13.609999656677246,1183.780029296875
2005-03-22,14.270000457763672,1171.7099609375
2005-03-23,14.0600004196167,1172.530029296875
2005-03-24,13.420000076293945,1171.4200439453125
2005-03-28,13.75,1174.280029296875
2005-03-29,14.489999771118164,1165.3599853515625
2005-03-30,13.640000343322754,1181.4100341796875
2005-03-31,14.020000457763672,1180.5899658203125
2005-04-01,14.09000015258789,1172.9200439453125
2005-04-04,14.109999656677246,1176.1199951171875
2005-04-05,13.680000305175781,1181.3900146484375
2005-04-06,13.149999618530273,1184.0699462890625
2005-04-07,12.329999923706055,1191.1400146484375
2005-04-08,12.619999885559082,1181.199951171875
2005-04-11,11.979999542236328,1181.2099609375
2005-04-12,11.300000190734863,1187.760009765625
2005-04-13,13.3100004196167,1173.7900390625
2005-04-14,14.529999732971191,1162.050048828125
2005-04-15,17.739999771118164,1142.6199951171875
2005-04-18,16.559999465942383,1145.97998046875
2005-04-19,14.960000038146973,1152.780029296875
2005-04-20,16.920000076293945,1137.5
2005-04-21,14.40999984741211,1159.949951171875
2005-04-22,15.380000114440918,1152.1199951171875
2005-04-25,14.619999885559082,1162.0999755859375
2005-04-26,14.90999984741211,1151.8299560546875
2005-04-27,14.869999885559082,1156.3800048828125
2005-04-28,16.860000610351562,1143.219970703125
2005-04-29,15.3100004196167,1156.8499755859375
2005-05-02,15.119999885559082,1162.1600341796875
2005-05-03,14.529999732971191,1161.1700439453125
2005-05-04,13.850000381469727,1175.6500244140625
2005-05-05,13.979999542236328,1172.6300048828125
2005-05-06,14.050000190734863,1171.3499755859375
2005-05-09,13.75,1178.8399658203125
2005-05-10,14.90999984741211,1166.219970703125
2005-05-11,14.449999809265137,1171.1099853515625
2005-05-12,16.1200008392334,1159.3599853515625
2005-05-13,16.31999969482422,1154.050048828125
2005-05-16,15.680000305175781,1165.68994140625
2005-05-17,14.569999694824219,1173.800048828125
2005-05-18,13.630000114440918,1185.56005859375
2005-05-19,13.319999694824219,1191.0799560546875
2005-05-20,13.140000343322754,1189.280029296875
2005-05-23,12.949999809265137,1193.8599853515625
2005-05-24,12.6899995803833,1194.0699462890625
2005-05-25,12.579999923706055,1190.010009765625
2005-05-26,12.239999771118164,1197.6199951171875
2005-05-27,12.149999618530273,1198.780029296875
2005-05-31,13.289999961853027,1191.5
2005-06-01,12.359999656677246,1202.219970703125
2005-06-02,11.84000015258789,1204.2900390625
2005-06-03,12.149999618530273,1196.02001953125
2005-06-06,12.279999732971191,1197.510009765625
2005-06-07,12.390000343322754,1197.260009765625
2005-06-08,12.699999809265137,1194.6700439453125
2005-06-09,12.079999923706055,1200.9300537109375
2005-06-10,11.960000038146973,1198.1099853515625
2005-06-13,11.649999618530273,1200.8199462890625
2005-06-14,11.789999961853027,1203.9100341796875
2005-06-15,11.460000038146973,1206.5799560546875
2005-06-16,11.149999618530273,1210.9599609375
2005-06-17,11.479999542236328,1216.9599609375
2005-06-20,11.470000267028809,1216.0999755859375
2005-06-21,11.079999923706055,1213.6099853515625
2005-06-22,11.050000190734863,1213.8800048828125
2005-06-23,12.130000114440918,1200.72998046875
2005-06-24,12.180000305175781,1191.5699462890625
2005-06-27,12.520000457763672,1190.68994140625
2005-06-28,11.579999923706055,1201.5699462890625
2005-06-29,11.770000457763672,1199.8499755859375
2005-06-30,12.039999961853027,1191.3299560546875
2005-07-01,11.399999618530273,1194.43994140625
2005-07-05,11.680000305175781,1204.989990234375
2005-07-06,12.270000457763672,1194.93994140625
2005-07-07,12.489999771118164,1197.8699951171875
2005-07-08,11.449999809265137,1211.8599853515625
2005-07-11,11.279999732971191,1219.43994140625
2005-07-12,10.949999809265137,1222.2099609375
2005-07-13,10.84000015258789,1223.2900390625
2005-07-14,10.8100004196167,1226.5
2005-07-15,10.329999923706055,1227.9200439453125
2005-07-18,10.770000457763672,1221.1300048828125
2005-07-19,10.449999809265137,1229.3499755859375
2005-07-20,10.229999542236328,1235.199951171875
2005-07-21,10.970000267028809,1227.0400390625
2005-07-22,10.520000457763672,1233.6800537109375
2005-07-25,11.100000381469727,1229.030029296875
2005-07-26,10.989999771118164,1231.1600341796875
2005-07-27,10.359999656677246,1236.7900390625
2005-07-28,10.520000457763672,1243.719970703125
2005-07-29,11.569999694824219,1234.1800537109375
2005-08-01,12.079999923706055,1235.3499755859375
2005-08-02,11.75,1244.1199951171875
2005-08-03,11.829999923706055,1245.0400390625
2005-08-04,12.520000457763672,1235.8599853515625
2005-08-05,12.479999542236328,1226.4200439453125
2005-08-08,13.210000038146973,1223.1300048828125
2005-08-09,12.399999618530273,1231.3800048828125
2005-08-10,12.380000114440918,1229.1300048828125
2005-08-11,12.420000076293945,1237.81005859375
2005-08-12,12.739999771118164,1230.3900146484375
2005-08-15,12.260000228881836,1233.8699951171875
2005-08-16,13.520000457763672,1219.3399658203125
2005-08-17,13.300000190734863,1220.239990234375
2005-08-18,13.420000076293945,1219.02001953125
2005-08-19,13.420000076293945,1219.7099609375
2005-08-22,13.420000076293945,1221.72998046875
2005-08-23,13.34000015258789,1217.5899658203125
2005-08-24,14.170000076293945,1209.5899658203125
2005-08-25,13.729999542236328,1212.3699951171875
2005-08-26,13.720000267028809,1205.0999755859375
2005-08-29,13.520000457763672,1212.280029296875
2005-08-30,13.649999618530273,1208.4100341796875
2005-08-31,12.600000381469727,1220.3299560546875
2005-09-01,13.149999618530273,1221.5899658203125
2005-09-02,13.569999694824219,1218.02001953125
2005-09-06,12.930000305175781,1233.3900146484375
2005-09-07,12.520000457763672,1236.3599853515625
2005-09-08,12.930000305175781,1231.6700439453125
2005-09-09,11.979999542236328,1241.47998046875
2005-09-12,11.649999618530273,1240.56005859375
2005-09-13,12.390000343322754,1231.199951171875
2005-09-14,12.90999984741211,1227.1600341796875
2005-09-15,12.489999771118164,1227.72998046875
2005-09-16,11.220000267028809,1237.9100341796875
2005-09-19,12.140000343322754,1231.02001953125
2005-09-20,12.640000343322754,1221.3399658203125
2005-09-21,13.789999961853027,1210.199951171875
2005-09-22,13.329999923706055,1214.6199951171875
2005-09-23,12.960000038146973,1215.2900390625
2005-09-26,13.039999961853027,1215.6300048828125
2005-09-27,12.760000228881836,1215.6600341796875
2005-09-28,12.630000114440918,1216.8900146484375
2005-09-29,12.239999771118164,1227.6800537109375
2005-09-30,11.920000076293945,1228.81005859375
2005-10-03,12.460000038146973,1226.699951171875
2005-10-04,13.199999809265137,1214.469970703125
2005-10-05,14.550000190734863,1196.3900146484375
2005-10-06,14.960000038146973,1191.489990234375
2005-10-07,14.59000015258789,1195.9000244140625
2005-10-10,15.550000190734863,1187.3299560546875
2005-10-11,15.630000114440918,1184.8699951171875
2005-10-12,16.219999313354492,1177.6800537109375
2005-10-13,16.469999313354492,1176.8399658203125
2005-10-14,14.869999885559082,1186.5699462890625
2005-10-17,14.670000076293945,1190.0999755859375
2005-10-18,15.329999923706055,1178.1400146484375
2005-10-19,13.5,1195.760009765625
2005-10-20,16.110000610351562,1177.800048828125
2005-10-21,16.1299991607666,1179.5899658203125
2005-10-24,14.739999771118164,1199.3800048828125
2005-10-25,14.529999732971191,1196.5400390625
2005-10-26,14.59000015258789,1191.3800048828125
2005-10-27,16.020000457763672,1178.9000244140625
2005-10-28,14.25,1198.4100341796875
2005-10-31,15.319999694824219,1207.010009765625
2005-11-01,14.850000381469727,1202.760009765625
2005-11-02,13.479999542236328,1214.760009765625
2005-11-03,13.0,1219.93994140625
2005-11-04,13.170000076293945,1220.1400146484375
2005-11-07,13.100000381469727,1222.81005859375
2005-11-08,13.079999923706055,1218.5899658203125
2005-11-09,12.800000190734863,1220.6500244140625
2005-11-10,11.899999618530273,1230.9599609375
2005-11-11,11.630000114440918,1234.719970703125
2005-11-14,12.180000305175781,1233.760009765625
2005-11-15,12.229999542236328,1229.010009765625
2005-11-16,12.260000228881836,1231.2099609375
2005-11-17,11.25,1242.800048828125
2005-11-18,11.119999885559082,1248.27001953125
2005-11-21,10.819999694824219,1254.8499755859375
2005-11-22,10.600000381469727,1261.22998046875
2005-11-23,10.960000038146973,1265.6099853515625
2005-11-25,10.880000114440918,1268.25
2005-11-28,11.84000015258789,1257.4599609375
2005-11-29,11.890000343322754,1257.47998046875
2005-11-30,12.0600004196167,1249.47998046875
2005-12-01,11.239999771118164,1264.6700439453125
2005-12-02,11.010000228881836,1265.0799560546875
2005-12-05,11.600000381469727,1262.0899658203125
2005-12-06,11.520000457763672,1263.699951171875
2005-12-07,12.180000305175781,1257.3699951171875
2005-12-08,12.210000038146973,1255.8399658203125
2005-12-09,11.6899995803833,1259.3699951171875
2005-12-12,11.470000267028809,1260.4300537109375
2005-12-13,11.109999656677246,1267.4300537109375
2005-12-14,10.479999542236328,1272.739990234375
2005-12-15,10.729999542236328,1270.93994140625
2005-12-16,10.680000305175781,1267.3199462890625
2005-12-19,11.380000114440918,1259.9200439453125
2005-12-20,11.1899995803833,1259.6199951171875
2005-12-21,10.8100004196167,1262.7900390625
2005-12-22,10.289999961853027,1268.1199951171875
2005-12-23,10.270000457763672,1268.6600341796875
2005-12-27,11.569999694824219,1256.5400390625
2005-12-28,11.350000381469727,1258.1700439453125
2005-12-29,11.609999656677246,1254.4200439453125
2005-12-30,12.069999694824219,1248.2900390625
2006-01-03,11.140000343322754,1268.800048828125
2006-01-04,11.369999885559082,1273.4599609375
2006-01-05,11.3100004196167,1273.47998046875
2006-01-06,11.0,1285.449951171875
2006-01-09,11.130000114440918,1290.1500244140625
2006-01-10,10.859999656677246,1289.68994140625
2006-01-11,10.9399995803833,1294.1800537109375
2006-01-12,11.199999809265137,1286.06005859375
2006-01-13,11.229999542236328,1287.6099853515625
2006-01-17,11.90999984741211,1282.9300537109375
2006-01-18,12.25,1277.9300537109375
2006-01-19,11.979999542236328,1285.0400390625
2006-01-20,14.5600004196167,1261.489990234375
2006-01-23,13.930000305175781,1263.8199462890625
2006-01-24,13.3100004196167,1266.8599853515625
2006-01-25,12.869999885559082,1264.6800537109375
2006-01-26,12.420000076293945,1273.8299560546875
2006-01-27,11.970000267028809,1283.719970703125
2006-01-30,12.390000343322754,1285.18994140625
2006-01-31,12.949999809265137,1280.0799560546875
2006-02-01,12.359999656677246,1282.4599609375
2006-02-02,13.229999542236328,1270.8399658203125
2006-02-03,12.960000038146973,1264.030029296875
2006-02-06,13.039999961853027,1265.02001953125
2006-02-07,13.59000015258789,1254.780029296875
2006-02-08,12.829999923706055,1265.6500244140625
2006-02-09,13.119999885559082,1263.780029296875
2006-02-10,12.869999885559082,1266.989990234375
2006-02-13,13.350000381469727,1262.8599853515625
2006-02-14,12.25,1275.530029296875
2006-02-15,12.3100004196167,1280.0
2006-02-16,11.479999542236328,1289.3800048828125
2006-02-17,12.010000228881836,1287.239990234375
2006-02-21,12.40999984741211,1283.030029296875
2006-02-22,11.880000114440918,1292.6700439453125
2006-02-23,11.869999885559082,1287.7900390625
2006-02-24,11.460000038146973,1289.4300537109375
2006-02-27,11.59000015258789,1294.1199951171875
2006-02-28,12.34000015258789,1280.6600341796875
2006-03-01,11.539999961853027,1291.239990234375
2006-03-02,11.720000267028809,1289.1400146484375
2006-03-03,11.960000038146973,1287.22998046875
2006-03-06,12.739999771118164,1278.260009765625
2006-03-07,12.65999984741211,1275.8800048828125
2006-03-08,12.319999694824219,1278.469970703125
2006-03-09,12.680000305175781,1272.22998046875
2006-03-10,11.850000381469727,1281.4200439453125
2006-03-13,11.369999885559082,1284.1300048828125
2006-03-14,10.739999771118164,1297.47998046875
2006-03-15,11.350000381469727,1303.02001953125
2006-03-16,11.979999542236328,1305.3299560546875
2006-03-17,12.119999885559082,1307.25
2006-03-20,11.789999961853027,1305.0799560546875
2006-03-21,11.619999885559082,1297.22998046875
2006-03-22,11.210000038146973,1305.0400390625
2006-03-23,11.170000076293945,1301.6700439453125
2006-03-24,11.1899995803833,1302.949951171875
2006-03-27,11.460000038146973,1301.6099853515625
2006-03-28,11.579999923706055,1293.22998046875
2006-03-29,10.949999809265137,1302.8900146484375
2006-03-30,11.569999694824219,1300.25
2006-03-31,11.390000343322754,1294.8699951171875
2006-04-03,11.569999694824219,1297.81005859375
2006-04-04,11.140000343322754,1305.9300537109375
2006-04-05,11.130000114440918,1311.56005859375
2006-04-06,11.449999809265137,1309.0400390625
2006-04-07,12.260000228881836,1295.5
2006-04-10,12.1899995803833,1296.6199951171875
2006-04-11,13.0,1286.5699462890625
2006-04-12,12.760000228881836,1288.1199951171875
2006-04-13,12.380000114440918,1289.1199951171875
2006-04-17,12.579999923706055,1285.3299560546875
2006-04-18,11.399999618530273,1307.280029296875
2006-04-19,11.319999694824219,1309.9300537109375
2006-04-20,11.640000343322754,1311.4599609375
2006-04-21,11.59000015258789,1311.280029296875
2006-04-24,11.75,1308.1099853515625
2006-04-25,11.75,1301.739990234375
2006-04-26,11.760000228881836,1305.4100341796875
2006-04-27,11.84000015258789,1309.719970703125
2006-04-28,11.59000015258789,1310.6099853515625
2006-05-01,12.539999961853027,1305.18994140625
2006-05-02,11.989999771118164,1313.2099609375
2006-05-03,11.989999771118164,1308.1199951171875
2006-05-04,11.859999656677246,1312.25
2006-05-05,11.619999885559082,1325.760009765625
2006-05-08,12.0,1324.6600341796875
2006-05-09,11.989999771118164,1325.1400146484375
2006-05-10,11.779999732971191,1322.8499755859375
2006-05-11,12.489999771118164,1305.9200439453125
2006-05-12,14.1899995803833,1291.239990234375
2006-05-15,13.569999694824219,1294.5
2006-05-16,13.350000381469727,1292.0799560546875
2006-05-17,16.260000228881836,1270.3199462890625
2006-05-18,16.989999771118164,1261.81005859375
2006-05-19,17.18000030517578,1267.030029296875
2006-05-22,17.719999313354492,1262.0699462890625
2006-05-23,18.260000228881836,1256.5799560546875
